id,geometry
107,"POLYGON ((-87.8236405285013 41.97500570287139, -87.83196006807395 41.97020241445959, -87.83196006807395 41.96059583763598, -87.8236405285013 41.95579254922418, -87.81532098892865 41.96059583763598, -87.81532098892865 41.97020241445959, -87.8236405285013 41.97500570287139))"
108,"POLYGON ((-87.80700144935599 41.97500570287139, -87.81532098892865 41.97020241445959, -87.81532098892865 41.96059583763598, -87.80700144935599 41.95579254922418, -87.79868190978334 41.96059583763598, -87.79868190978334 41.97020241445959, -87.80700144935599 41.97500570287139))"
109,"POLYGON ((-87.79036237021069 41.97500570287139, -87.79868190978334 41.97020241445959, -87.79868190978334 41.96059583763598, -87.79036237021069 41.95579254922418, -87.78204283063803 41.96059583763598, -87.78204283063803 41.97020241445959, -87.79036237021069 41.97500570287139))"
110,"POLYGON ((-87.77372329106538 41.97500570287139, -87.78204283063803 41.97020241445959, -87.78204283063803 41.96059583763598, -87.77372329106538 41.95579254922418, -87.76540375149273 41.96059583763598, -87.76540375149273 41.97020241445959, -87.77372329106538 41.97500570287139))"
111,"POLYGON ((-87.75708421192007 41.97500570287139, -87.76540375149273 41.97020241445959, -87.76540375149273 41.96059583763598, -87.75708421192007 41.95579254922418, -87.74876467234742 41.96059583763598, -87.74876467234742 41.97020241445959, -87.75708421192007 41.97500570287139))"
112,"POLYGON ((-87.74044513277477 41.97500570287139, -87.74876467234742 41.97020241445959, -87.74876467234742 41.96059583763598, -87.74044513277477 41.95579254922418, -87.73212559320211 41.96059583763598, -87.73212559320211 41.97020241445959, -87.74044513277477 41.97500570287139))"
113,"POLYGON ((-87.72380605362946 41.97500570287139, -87.73212559320211 41.97020241445959, -87.73212559320211 41.96059583763598, -87.72380605362946 41.95579254922418, -87.71548651405681 41.96059583763598, -87.71548651405681 41.97020241445959, -87.72380605362946 41.97500570287139))"
114,"POLYGON ((-87.70716697448415 41.97500570287139, -87.71548651405681 41.97020241445959, -87.71548651405681 41.96059583763598, -87.70716697448415 41.95579254922418, -87.6988474349115 41.96059583763598, -87.6988474349115 41.97020241445959, -87.70716697448415 41.97500570287139))"
115,"POLYGON ((-87.69052789533885 41.97500570287139, -87.6988474349115 41.97020241445959, -87.6988474349115 41.96059583763598, -87.69052789533885 41.95579254922418, -87.68220835576619 41.96059583763598, -87.68220835576619 41.97020241445959, -87.69052789533885 41.97500570287139))"
116,"POLYGON ((-87.67388881619354 41.97500570287139, -87.68220835576619 41.97020241445959, -87.68220835576619 41.96059583763598, -87.67388881619354 41.95579254922418, -87.66556927662089 41.96059583763598, -87.66556927662089 41.97020241445959, -87.67388881619354 41.97500570287139))"
117,"POLYGON ((-87.65724973704823 41.97500570287139, -87.66556927662089 41.97020241445959, -87.66556927662089 41.96059583763598, -87.65724973704823 41.95579254922418, -87.64893019747558 41.96059583763598, -87.64893019747558 41.97020241445959, -87.65724973704823 41.97500570287139))"
118,"POLYGON ((-87.64061065790293 41.97500570287139, -87.64893019747558 41.97020241445959, -87.64893019747558 41.96059583763598, -87.64061065790293 41.95579254922418, -87.63229111833027 41.96059583763598, -87.63229111833027 41.97020241445959, -87.64061065790293 41.97500570287139))"
119,"POLYGON ((-87.62397157875762 41.97500570287139, -87.63229111833027 41.97020241445959, -87.63229111833027 41.96059583763598, -87.62397157875762 41.95579254922418, -87.61565203918497 41.96059583763598, -87.61565203918497 41.97020241445959, -87.62397157875762 41.97500570287139))"
120,"POLYGON ((-87.60733249961231 41.97500570287139, -87.61565203918497 41.97020241445959, -87.61565203918497 41.96059583763598, -87.60733249961231 41.95579254922418, -87.59901296003966 41.96059583763598, -87.59901296003966 41.97020241445959, -87.60733249961231 41.97500570287139))"
121,"POLYGON ((-87.59069342046701 41.97500570287139, -87.59901296003966 41.97020241445959, -87.59901296003966 41.96059583763598, -87.59069342046701 41.95579254922418, -87.58237388089435 41.96059583763598, -87.58237388089435 41.97020241445959, -87.59069342046701 41.97500570287139))"
122,"POLYGON ((-87.5740543413217 41.97500570287139, -87.58237388089435 41.97020241445959, -87.58237388089435 41.96059583763598, -87.5740543413217 41.95579254922418, -87.56573480174904 41.96059583763598, -87.56573480174904 41.97020241445959, -87.5740543413217 41.97500570287139))"
123,"POLYGON ((-87.55741526217639 41.97500570287139, -87.56573480174904 41.97020241445959, -87.56573480174904 41.96059583763598, -87.55741526217639 41.95579254922418, -87.54909572260374 41.96059583763598, -87.54909572260374 41.97020241445959, -87.55741526217639 41.97500570287139))"
124,"POLYGON ((-87.54077618303108 41.97500570287139, -87.54909572260374 41.97020241445959, -87.54909572260374 41.96059583763598, -87.54077618303108 41.95579254922418, -87.53245664345843 41.96059583763598, -87.53245664345843 41.97020241445959, -87.54077618303108 41.97500570287139))"
125,"POLYGON ((-87.9317945429458 41.96059583763598, -87.94011408251845 41.95579254922418, -87.94011408251845 41.94618597240056, -87.9317945429458 41.94138268398876, -87.92347500337314 41.94618597240056, -87.92347500337314 41.95579254922418, -87.9317945429458 41.96059583763598))"
126,"POLYGON ((-87.91515546380049 41.96059583763598, -87.92347500337314 41.95579254922418, -87.92347500337314 41.94618597240056, -87.91515546380049 41.94138268398876, -87.90683592422783 41.94618597240056, -87.90683592422783 41.95579254922418, -87.91515546380049 41.96059583763598))"
127,"POLYGON ((-87.89851638465518 41.96059583763598, -87.90683592422783 41.95579254922418, -87.90683592422783 41.94618597240056, -87.89851638465518 41.94138268398876, -87.89019684508253 41.94618597240056, -87.89019684508253 41.95579254922418, -87.89851638465518 41.96059583763598))"
128,"POLYGON ((-87.88187730550987 41.96059583763598, -87.89019684508253 41.95579254922418, -87.89019684508253 41.94618597240056, -87.88187730550987 41.94138268398876, -87.87355776593722 41.94618597240056, -87.87355776593722 41.95579254922418, -87.88187730550987 41.96059583763598))"
129,"POLYGON ((-87.86523822636457 41.96059583763598, -87.87355776593722 41.95579254922418, -87.87355776593722 41.94618597240056, -87.86523822636457 41.94138268398876, -87.85691868679191 41.94618597240056, -87.85691868679191 41.95579254922418, -87.86523822636457 41.96059583763598))"
130,"POLYGON ((-87.84859914721926 41.96059583763598, -87.85691868679191 41.95579254922418, -87.85691868679191 41.94618597240056, -87.84859914721926 41.94138268398876, -87.84027960764661 41.94618597240056, -87.84027960764661 41.95579254922418, -87.84859914721926 41.96059583763598))"
131,"POLYGON ((-87.83196006807395 41.96059583763598, -87.84027960764661 41.95579254922418, -87.84027960764661 41.94618597240056, -87.83196006807395 41.94138268398876, -87.8236405285013 41.94618597240056, -87.8236405285013 41.95579254922418, -87.83196006807395 41.96059583763598))"
132,"POLYGON ((-87.81532098892865 41.96059583763598, -87.8236405285013 41.95579254922418, -87.8236405285013 41.94618597240056, -87.81532098892865 41.94138268398876, -87.80700144935599 41.94618597240056, -87.80700144935599 41.95579254922418, -87.81532098892865 41.96059583763598))"
133,"POLYGON ((-87.79868190978334 41.96059583763598, -87.80700144935599 41.95579254922418, -87.80700144935599 41.94618597240056, -87.79868190978334 41.94138268398876, -87.79036237021069 41.94618597240056, -87.79036237021069 41.95579254922418, -87.79868190978334 41.96059583763598))"
134,"POLYGON ((-87.78204283063803 41.96059583763598, -87.79036237021069 41.95579254922418, -87.79036237021069 41.94618597240056, -87.78204283063803 41.94138268398876, -87.77372329106538 41.94618597240056, -87.77372329106538 41.95579254922418, -87.78204283063803 41.96059583763598))"
135,"POLYGON ((-87.76540375149273 41.96059583763598, -87.77372329106538 41.95579254922418, -87.77372329106538 41.94618597240056, -87.76540375149273 41.94138268398876, -87.75708421192007 41.94618597240056, -87.75708421192007 41.95579254922418, -87.76540375149273 41.96059583763598))"
136,"POLYGON ((-87.74876467234742 41.96059583763598, -87.75708421192007 41.95579254922418, -87.75708421192007 41.94618597240056, -87.74876467234742 41.94138268398876, -87.74044513277477 41.94618597240056, -87.74044513277477 41.95579254922418, -87.74876467234742 41.96059583763598))"
137,"POLYGON ((-87.73212559320211 41.96059583763598, -87.74044513277477 41.95579254922418, -87.74044513277477 41.94618597240056, -87.73212559320211 41.94138268398876, -87.72380605362946 41.94618597240056, -87.72380605362946 41.95579254922418, -87.73212559320211 41.96059583763598))"
138,"POLYGON ((-87.71548651405681 41.96059583763598, -87.72380605362946 41.95579254922418, -87.72380605362946 41.94618597240056, -87.71548651405681 41.94138268398876, -87.70716697448415 41.94618597240056, -87.70716697448415 41.95579254922418, -87.71548651405681 41.96059583763598))"
139,"POLYGON ((-87.6988474349115 41.96059583763598, -87.70716697448415 41.95579254922418, -87.70716697448415 41.94618597240056, -87.6988474349115 41.94138268398876, -87.69052789533885 41.94618597240056, -87.69052789533885 41.95579254922418, -87.6988474349115 41.96059583763598))"
140,"POLYGON ((-87.68220835576619 41.96059583763598, -87.69052789533885 41.95579254922418, -87.69052789533885 41.94618597240056, -87.68220835576619 41.94138268398876, -87.67388881619354 41.94618597240056, -87.67388881619354 41.95579254922418, -87.68220835576619 41.96059583763598))"
141,"POLYGON ((-87.66556927662089 41.96059583763598, -87.67388881619354 41.95579254922418, -87.67388881619354 41.94618597240056, -87.66556927662089 41.94138268398876, -87.65724973704823 41.94618597240056, -87.65724973704823 41.95579254922418, -87.66556927662089 41.96059583763598))"
142,"POLYGON ((-87.64893019747558 41.96059583763598, -87.65724973704823 41.95579254922418, -87.65724973704823 41.94618597240056, -87.64893019747558 41.94138268398876, -87.64061065790293 41.94618597240056, -87.64061065790293 41.95579254922418, -87.64893019747558 41.96059583763598))"
143,"POLYGON ((-87.63229111833027 41.96059583763598, -87.64061065790293 41.95579254922418, -87.64061065790293 41.94618597240056, -87.63229111833027 41.94138268398876, -87.62397157875762 41.94618597240056, -87.62397157875762 41.95579254922418, -87.63229111833027 41.96059583763598))"
144,"POLYGON ((-87.61565203918497 41.96059583763598, -87.62397157875762 41.95579254922418, -87.62397157875762 41.94618597240056, -87.61565203918497 41.94138268398876, -87.60733249961231 41.94618597240056, -87.60733249961231 41.95579254922418, -87.61565203918497 41.96059583763598))"
145,"POLYGON ((-87.59901296003966 41.96059583763598, -87.60733249961231 41.95579254922418, -87.60733249961231 41.94618597240056, -87.59901296003966 41.94138268398876, -87.59069342046701 41.94618597240056, -87.59069342046701 41.95579254922418, -87.59901296003966 41.96059583763598))"
146,"POLYGON ((-87.58237388089435 41.96059583763598, -87.59069342046701 41.95579254922418, -87.59069342046701 41.94618597240056, -87.58237388089435 41.94138268398876, -87.5740543413217 41.94618597240056, -87.5740543413217 41.95579254922418, -87.58237388089435 41.96059583763598))"
147,"POLYGON ((-87.56573480174904 41.96059583763598, -87.5740543413217 41.95579254922418, -87.5740543413217 41.94618597240056, -87.56573480174904 41.94138268398876, -87.55741526217639 41.94618597240056, -87.55741526217639 41.95579254922418, -87.56573480174904 41.96059583763598))"
148,"POLYGON ((-87.54909572260374 41.96059583763598, -87.55741526217639 41.95579254922418, -87.55741526217639 41.94618597240056, -87.54909572260374 41.94138268398876, -87.54077618303108 41.94618597240056, -87.54077618303108 41.95579254922418, -87.54909572260374 41.96059583763598))"
149,"POLYGON ((-87.53245664345843 41.96059583763598, -87.54077618303108 41.95579254922418, -87.54077618303108 41.94618597240056, -87.53245664345843 41.94138268398876, -87.52413710388578 41.94618597240056, -87.52413710388578 41.95579254922418, -87.53245664345843 41.96059583763598))"
150,"POLYGON ((-87.94011408251845 41.94618597240056, -87.9484336220911 41.94138268398876, -87.9484336220911 41.93177610716515, -87.94011408251845 41.92697281875335, -87.9317945429458 41.93177610716515, -87.9317945429458 41.94138268398876, -87.94011408251845 41.94618597240056))"
151,"POLYGON ((-87.92347500337314 41.94618597240056, -87.9317945429458 41.94138268398876, -87.9317945429458 41.93177610716515, -87.92347500337314 41.92697281875335, -87.91515546380049 41.93177610716515, -87.91515546380049 41.94138268398876, -87.92347500337314 41.94618597240056))"
152,"POLYGON ((-87.90683592422783 41.94618597240056, -87.91515546380049 41.94138268398876, -87.91515546380049 41.93177610716515, -87.90683592422783 41.92697281875335, -87.89851638465518 41.93177610716515, -87.89851638465518 41.94138268398876, -87.90683592422783 41.94618597240056))"
153,"POLYGON ((-87.89019684508253 41.94618597240056, -87.89851638465518 41.94138268398876, -87.89851638465518 41.93177610716515, -87.89019684508253 41.92697281875335, -87.88187730550987 41.93177610716515, -87.88187730550987 41.94138268398876, -87.89019684508253 41.94618597240056))"
154,"POLYGON ((-87.87355776593722 41.94618597240056, -87.88187730550987 41.94138268398876, -87.88187730550987 41.93177610716515, -87.87355776593722 41.92697281875335, -87.86523822636457 41.93177610716515, -87.86523822636457 41.94138268398876, -87.87355776593722 41.94618597240056))"
155,"POLYGON ((-87.85691868679191 41.94618597240056, -87.86523822636457 41.94138268398876, -87.86523822636457 41.93177610716515, -87.85691868679191 41.92697281875335, -87.84859914721926 41.93177610716515, -87.84859914721926 41.94138268398876, -87.85691868679191 41.94618597240056))"
156,"POLYGON ((-87.84027960764661 41.94618597240056, -87.84859914721926 41.94138268398876, -87.84859914721926 41.93177610716515, -87.84027960764661 41.92697281875335, -87.83196006807395 41.93177610716515, -87.83196006807395 41.94138268398876, -87.84027960764661 41.94618597240056))"
157,"POLYGON ((-87.8236405285013 41.94618597240056, -87.83196006807395 41.94138268398876, -87.83196006807395 41.93177610716515, -87.8236405285013 41.92697281875335, -87.81532098892865 41.93177610716515, -87.81532098892865 41.94138268398876, -87.8236405285013 41.94618597240056))"
158,"POLYGON ((-87.80700144935599 41.94618597240056, -87.81532098892865 41.94138268398876, -87.81532098892865 41.93177610716515, -87.80700144935599 41.92697281875335, -87.79868190978334 41.93177610716515, -87.79868190978334 41.94138268398876, -87.80700144935599 41.94618597240056))"
159,"POLYGON ((-87.79036237021069 41.94618597240056, -87.79868190978334 41.94138268398876, -87.79868190978334 41.93177610716515, -87.79036237021069 41.92697281875335, -87.78204283063803 41.93177610716515, -87.78204283063803 41.94138268398876, -87.79036237021069 41.94618597240056))"
160,"POLYGON ((-87.77372329106538 41.94618597240056, -87.78204283063803 41.94138268398876, -87.78204283063803 41.93177610716515, -87.77372329106538 41.92697281875335, -87.76540375149273 41.93177610716515, -87.76540375149273 41.94138268398876, -87.77372329106538 41.94618597240056))"
